AGUAS-A.SN,ANDINA-B.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CENCOMALLS.SN,CMPC.SN,ENELCHILE.SN,ENTEL.SN,FALABELLA.SN,ITAUCL.SN,MALLPLAZA.SN,PARAUCO.SN,RIPLEY.SN,SQM-B.SN
-0.0833606860887035,-0.0012374054833114156,-0.05888244265860931,-0.028495880096261583,-0.06490214195568411,-0.07100611030607351,-0.04486905248626383,-0.019414798124249177,-0.041450857067636626,-0.08983264503177002,-0.07142864872095878,-0.062495947011867226,-0.08364404872992015,-0.021015408595385643,-0.1303965124339086
-0.0540201148957441,-0.019850975057914888,-0.10026863683094966,-0.04949207066149863,-0.08105748452662986,-0.06424727662839469,-0.09090915570797165,-0.03947377178756839,-0.1454888172328973,-0.09933767557439832,-0.14985840103035686,-0.06252506160382565,-0.11578942655746138,-0.06367043081106416,-0.1569683737488352
-0.06554937929020432,0.014867888101418147,-0.0310076771729485,-0.0005373268708031009,0.012265973538509556,-0.043722988956028,-0.042613760614206186,-0.04863051579606481,-0.07240981947506009,-0.0283009916939595,-0.06337221972249163,-0.031072889859954267,-0.0752687545451991,-0.024787405796869333,-0.05741552176034703
-0.05916783095056488,0.060000232278420995,0.0,0.017949407701410847,0.02468630778419012,-0.01843761231300689,-0.013368482758922662,-0.047049267543572304,-0.0831231303089307,-0.015780265593145826,-0.0035191041694678793,-0.020761386154748984,-0.03781805759216039,-0.023461519348208948,-0.03654489021063834
-0.042440955799899927,0.04692245173839482,0.0404876101123024,0.026809671024487836,0.030095719920594233,-0.00094912658629831,0.022927638353920976,-0.014189398069586301,-0.053157405337932784,0.021276734162803956,0.02696964134659252,0.0335733135647891,-0.011461320079140247,-0.023431664522528206,0.03453475443723297
-0.033069717860977565,0.05085478468789839,0.0313146853293107,0.0358499899207394,-0.014468409257413106,0.0025477095028381136,-0.01162781864204221,-0.0183074589975456,-0.042162177228678654,0.02338648343038563,0.04030772325620724,0.028150998355547685,-0.014535024472983937,-0.035666813222114846,0.04862641090402109
-0.04646303275618913,0.0433417847801334,0.05278724781950639,0.011509912211197681,0.02149027404318593,0.004839522090672288,0.018788037026757243,-0.013698685347343531,0.018700841138740598,0.0007719853910963526,0.08963699440348516,0.031657034084005,0.01660711821137384,-0.01899995141965627,0.048751176795061246
-0.04431734936477805,-0.038500428516109686,-0.012598676911168782,-0.0703922479898963,-0.07619641084800433,-0.04585054696878621,-0.06528189318626543,-0.01699187837532712,-0.031180592970483145,-0.10806176385901856,-0.022346275548500327,-0.007213706839698686,-0.03139534336480654,-0.06349786259237933,-0.0982173190808181
-0.04444455094974309,-0.01926519698995921,-0.021610073896728754,-0.05690615687219858,-0.055532966030709674,-0.03852263299693848,-0.05331031533876884,-0.02384928458121438,0.0011363263731274387,-0.10421746251106823,-0.06415544480856239,-0.030388727381834846,-0.02956513121575033,-0.029503627985785208,-0.09396551126446884
-0.06578472117165257,-0.040963918657913934,-0.0843900929839505,-0.0861617771991986,-0.07151413833486797,-0.06333126345389029,-0.09655149031643406,-0.04098688861367772,-0.04109594532075955,-0.11979172716716024,-0.07052227523763177,-0.07586221502829205,-0.043478208998244616,-0.03185936643837173,-0.16848899109109294
-0.13382906935659644,-0.11617367980028992,-0.13606072319529317,-0.12690092144173493,-0.11702112864380987,-0.13602270198287647,-0.1176469916759676,-0.0751486649001385,-0.09593662518204271,-0.14753517785119385,-0.11268859623574845,-0.1049338003088992,-0.12684362534410198,-0.11671096204089115,-0.20675122365928822
-0.11985008993350554,-0.0658544022933304,-0.09685480419827219,-0.08398800977040466,-0.09081288424108569,-0.1427560668549348,-0.08268881944809481,-0.0486110229920782,-0.11495751037492674,-0.12200151046921681,-0.07339458639560659,-0.1435944687537486,-0.13343872403929113,-0.06982671212442249,-0.1689627536075532
-0.24707526936001845,-0.16536672019822896,-0.17065378805290266,-0.14739881705968372,-0.2218763501832326,-0.2557046802075724,-0.15873012091954775,-0.14285718499333455,-0.24135605422137874,-0.26153843360129325,-0.2063348607383274,-0.28776984796435445,-0.32172876473393075,-0.21235875569734186,-0.24256317272521144
-0.10468990743431927,-0.09629420342789019,-0.15828107485409515,-0.12039663845075155,-0.25415037079417924,-0.3437087313256001,-0.14306251923887525,-0.16416639545518152,-0.2449489239157413,-0.2684825635935021,-0.1509279696203948,-0.32215749395303317,-0.3667861658514052,-0.2766950148973345,-0.22835395752992949
-0.12431146964006579,-0.19597985725665645,-0.2236767184133096,-0.24285713858718105,-0.4441998980386468,-0.4421838033055502,-0.2207380957749855,-0.2281303518533222,-0.3114754288716072,-0.33771210693473863,-0.3015745662345657,-0.3731341995123568,-0.43939393183473086,-0.3261363714834259,-0.30007000533716643
-0.01244620098289173,-0.13010996792285678,-0.1704665057029534,-0.12012019936677076,-0.3373253254082117,-0.3430620407310283,-0.13333333333333341,-0.17550397931563855,-0.24344573809173198,-0.31020243961691807,-0.24331960821676468,-0.30100171316269864,-0.39864862985760907,-0.2556279373812089,-0.20952110016058068
-0.055318910978810476,-0.173983300741959,-0.1465515489653746,-0.08606928044026396,-0.3488373688896612,-0.23589790029941948,-0.13106367584305467,-0.19853998944906592,-0.18577675902766133,-0.27615058345325394,-0.32275996157675313,-0.26140071365587103,-0.3851486483981015,-0.3150685508577319,-0.25133696012994833
0.03641033661847004,-0.002491817659795892,-0.09615381178016102,0.0016949253219520344,-0.2574285505422108,-0.08575295260818361,-0.033961975288487434,-0.1166667842383513,-0.04245341061058827,-0.20312492205681087,-0.14799991554413094,-0.09010091691625766,-0.2389379751979469,-0.25360757597330263,-0.11514965029651614
-0.10775359099916859,-0.11484583393316383,-0.1222180710804065,-0.1384863708587316,-0.18847657603198165,0.14863778790591708,-0.031069975427916674,-0.0875214298130057,-0.03788332502372327,-0.1861702146742954,-0.3314814632984847,-0.032257995254278526,-0.16037737924878792,-0.21533829772596647,-0.02897658420015148
